latitude,longitude,start_timestamp,end_timestamp,duration
55.771271,12.506886,2022-03-14T16:21:58.826Z,2022-03-14T17:07:13.687Z,2714.861
55.768013,12.5046796,2022-03-14T17:11:31.385Z,2022-03-14T17:27:39.592Z,968.207
55.7714547,12.5078375,2022-03-14T17:31:41.644Z,2022-03-14T21:02:44.367Z,12662.723
55.782994,12.523918,2022-03-14T21:17:15.366Z,2022-03-15T10:47:42.853Z,48627.487
55.7855742,12.521381,2022-03-15T10:52:52.324Z,2022-03-15T11:14:14.554Z,1282.23
55.782994,12.523918,2022-03-15T11:23:49.339Z,2022-03-15T15:59:03.113Z,16513.774
55.7855742,12.521381,2022-03-15T16:04:26.271Z,2022-03-15T19:28:02.527Z,12216.256
55.782994,12.523918,2022-03-15T19:39:00.510Z,2022-03-15T20:06:57.396Z,1676.886
55.7855742,12.521381,2022-03-15T20:09:05.708Z,2022-03-15T22:46:31.560Z,9445.852
55.782994,12.523918,2022-03-15T22:55:16.341Z,2022-03-16T09:46:26.695Z,39070.354
55.782994,12.523918,2022-03-16T10:15:45.392Z,2022-03-16T16:39:26.441Z,23021.049
55.782994,12.523918,2022-03-16T17:05:05.007Z,2022-03-17T06:45:12Z,49206.993
55.7855742,12.521381,2022-03-17T06:53:15.142Z,2022-03-17T15:07:28.744Z,29653.602
55.782994,12.523918,2022-03-17T15:13:20.812Z,2022-03-17T16:00:11.123Z,2810.311
55.7855742,12.521381,2022-03-17T16:05:30.421Z,2022-03-17T20:11:35.049Z,14764.628
55.782994,12.523918,2022-03-17T20:28:56.580Z,2022-03-18T06:45:48.784Z,37012.204
55.7855742,12.521381,2022-03-18T06:50:24.563Z,2022-03-18T11:51:30.480Z,18065.917
55.782994,12.523918,2022-03-18T11:56:34.358Z,2022-03-18T16:57:08.110Z,18033.752
55.782994,12.523918,2022-03-18T17:27:50.346Z,2022-03-19T06:55:20.699Z,48450.353
55.7313977,12.3961888,2022-03-19T07:12:12.356Z,2022-03-19T15:29:36.781Z,29844.425
55.729561,12.349121,2022-03-19T15:46:52.787Z,2022-03-19T17:20:56.968Z,5644.181
55.729561,12.349121,2022-03-19T17:35:25.486Z,2022-03-19T22:34:35.864Z,17950.378
55.7299225,12.3581373,2022-03-19T22:40:47.047Z,2022-03-19T22:53:12.903Z,745.856
55.782994,12.523918,2022-03-19T23:54:53.942Z,2022-03-21T07:50:58.633Z,114964.691
55.7855742,12.521381,2022-03-21T07:55:59.651Z,2022-03-21T11:53:30.382Z,14250.731
55.782994,12.523918,2022-03-21T11:59:16.210Z,2022-03-21T15:07:16.706Z,11280.496
55.782994,12.523918,2022-03-21T15:33:56.077Z,2022-03-21T19:52:02.194Z,15486.117
55.7855742,12.521381,2022-03-21T19:57:03.191Z,2022-03-21T21:45:00.138Z,6476.947
55.782994,12.523918,2022-03-21T21:48:21.115Z,2022-03-22T11:43:19.321Z,50098.206
55.7855742,12.521381,2022-03-22T11:49:22.356Z,2022-03-22T15:58:17.012Z,14934.656
55.782994,12.523918,2022-03-22T16:02:54.786Z,2022-03-22T16:57:50.340Z,3295.554
55.799931,12.4530549,2022-03-22T17:20:01.599Z,2022-03-22T22:15:45.020Z,17743.421
55.782994,12.523918,2022-03-22T22:39:59.103Z,2022-03-23T10:18:54.379Z,41935.276
55.7855742,12.521381,2022-03-23T10:22:58.049Z,2022-03-23T11:11:14.343Z,2896.294
55.782994,12.523918,2022-03-23T11:17:24.342Z,2022-03-23T16:32:09.618Z,18885.276
55.7855742,12.521381,2022-03-23T16:34:10.667Z,2022-03-24T11:50:24.570Z,69373.903
55.782994,12.523918,2022-03-24T11:58:21.272Z,2022-03-24T13:55:04.807Z,7003.535
55.7855742,12.521381,2022-03-24T14:03:23.163Z,2022-03-24T23:16:04.338Z,33161.175
55.782994,12.523918,2022-03-24T23:21:10.335Z,2022-03-25T06:47:01.671Z,26751.336
55.7855742,12.521381,2022-03-25T06:55:30.981Z,2022-03-25T10:11:26.429Z,11755.448
55.782994,12.523918,2022-03-25T10:21:28.467Z,2022-03-25T11:39:21.616Z,4673.149
55.781134,12.5084971,2022-03-25T11:52:18Z,2022-03-25T13:21:57.832Z,5379.832
55.782994,12.523918,2022-03-25T13:42:38.644Z,2022-03-25T13:53:46.161Z,667.517
55.7855742,12.521381,2022-03-25T14:13:52.611Z,2022-03-25T15:42:00.230Z,5287.619
55.7855742,12.521381,2022-03-25T15:57:06.230Z,2022-03-25T18:06:35.156Z,7768.926
55.7855742,12.521381,2022-03-25T18:25:31.298Z,2022-03-25T21:14:49.715Z,10158.417
55.782994,12.523918,2022-03-25T21:24:21.936Z,2022-03-26T13:00:07.924Z,56145.988
55.782994,12.523918,2022-03-26T13:54:46.201Z,2022-03-26T19:12:05.304Z,19039.103
55.782994,12.523918,2022-03-26T19:27:59.830Z,2022-03-27T14:53:30.337Z,69930.507
55.799931,12.4530549,2022-03-27T15:22:18.715Z,2022-03-27T18:28:52.722Z,11194.007
55.782994,12.523918,2022-03-27T19:45:24.067Z,2022-03-28T09:17:51.364Z,48747.297
55.7855742,12.521381,2022-03-28T09:22:52.395Z,2022-03-28T12:31:26.889Z,11314.494
55.782994,12.523918,2022-03-28T12:46:30.910Z,2022-03-28T15:24:46.035Z,9495.125
55.7855742,12.521381,2022-03-28T15:34:48.122Z,2022-03-28T17:32:22.755Z,7054.633
55.782994,12.523918,2022-03-28T17:42:23.880Z,2022-03-28T20:57:13.824Z,11689.944
55.7855742,12.521381,2022-03-28T21:02:47.210Z,2022-03-28T21:37:19.158Z,2071.948
55.782994,12.523918,2022-03-28T21:40:46.731Z,2022-03-29T10:48:15.228Z,47248.497
55.7855742,12.521381,2022-03-29T10:57:20Z,2022-03-29T14:01:17.255Z,11037.255
55.782994,12.523918,2022-03-29T14:11:18.395Z,2022-03-30T15:17:59.951Z,90401.556
55.7855742,12.521381,2022-03-30T15:32:44.062Z,2022-03-30T17:12:58.098Z,6014.036
55.782994,12.523918,2022-03-30T17:21:58.209Z,2022-03-31T06:45:30.327Z,48212.118
55.7855742,12.521381,2022-03-31T06:50:43.318Z,2022-03-31T10:25:37.182Z,12893.864
55.782994,12.523918,2022-03-31T10:33:29.848Z,2022-04-01T05:44:09.568Z,69039.72
55.7855742,12.521381,2022-04-01T05:54:10.691Z,2022-04-01T07:53:10.583Z,7139.892
55.7855742,12.521381,2022-04-01T08:09:45.052Z,2022-04-01T09:53:37.973Z,6232.921
55.781134,12.5084971,2022-04-01T09:56:34.799Z,2022-04-01T11:19:25.073Z,4970.274
55.782994,12.523918,2022-04-01T11:38:09.743Z,2022-04-01T12:22:43.235Z,2673.492
55.782994,12.523918,2022-04-01T12:59:41.185Z,2022-04-01T15:06:36.817Z,7615.632
55.782994,12.523918,2022-04-01T15:21:54.440Z,2022-04-01T17:11:40.847Z,6586.407
55.775741,12.521402,2022-04-01T17:19:24.391Z,2022-04-01T17:31:51.361Z,746.97
55.782994,12.523918,2022-04-01T17:46:52.675Z,2022-04-02T04:37:46.706Z,39054.031
55.7855742,12.521381,2022-04-02T04:41:13.614Z,2022-04-02T17:35:08.224Z,46434.61
55.782994,12.523918,2022-04-02T17:40:20.527Z,2022-04-02T17:55:23.630Z,903.103
55.7869182,12.5283136,2022-04-02T17:55:23.630Z,2022-04-02T18:12:30.195Z,1026.565
55.6831143,12.5721118,2022-04-02T18:44:25.435Z,2022-04-02T18:55:48.567Z,683.132
55.6800437,12.574882,2022-04-02T19:00:50.321Z,2022-04-02T22:37:53.349Z,13023.028
55.782994,12.523918,2022-04-02T23:52:59.356Z,2022-04-04T07:44:30.967Z,114691.611
55.7855742,12.521381,2022-04-04T07:49:31.973Z,2022-04-04T10:50:31Z,10859.027
55.7855742,12.521381,2022-04-04T11:01:13.514Z,2022-04-04T15:05:08.816Z,14635.302
55.782994,12.523918,2022-04-04T15:27:46.428Z,2022-04-05T08:59:08.595Z,63082.167
55.7716667,12.5080556,2022-04-05T09:09:22.918Z,2022-04-05T09:16:01.857Z,398.939
55.782994,12.523918,2022-04-05T21:22:27.817Z,2022-04-06T10:06:37.081Z,45849.264
55.7855742,12.521381,2022-04-06T10:06:37.081Z,2022-04-06T14:20:53.254Z,15256.173
55.782994,12.523918,2022-04-06T14:36:00.232Z,2022-04-06T15:03:08.095Z,1627.863
55.7855742,12.521381,2022-04-06T15:07:09.563Z,2022-04-06T21:21:33.594Z,22464.031
55.782994,12.523918,2022-04-06T21:27:40.677Z,2022-04-07T08:56:58.518Z,41357.841
55.7855742,12.521381,2022-04-07T09:02:24.625Z,2022-04-07T22:31:31.257Z,48546.632
55.782994,12.523918,2022-04-07T23:12:06.179Z,2022-04-08T05:42:23.078Z,23416.899
55.7855742,12.521381,2022-04-08T05:55:28.374Z,2022-04-08T07:45:15.489Z,6587.115
55.7855742,12.521381,2022-04-08T08:10:24.847Z,2022-04-08T08:43:49.307Z,2004.46
55.782994,12.523918,2022-04-08T08:54:25.886Z,2022-04-08T10:53:03.820Z,7117.934
55.7855742,12.521381,2022-04-08T11:03:08.758Z,2022-04-08T15:41:04.082Z,16675.324
54.7097272,11.2577168,2022-04-08T18:24:46.859Z,2022-04-12T11:09:44.966Z,319498.107
55.7855742,12.521381,2022-04-12T13:33:58Z,2022-04-12T15:25:51Z,6713.0
55.782994,12.523918,2022-04-12T15:25:51Z,2022-04-13T15:26:02.784Z,86411.784
55.782994,12.523918,2022-04-13T15:41:08.122Z,2022-04-15T06:43:36.800Z,140548.678
55.7681776,12.5028807,2022-04-15T06:54:52.689Z,2022-04-15T07:11:22Z,989.311
55.7333809,12.3447267,2022-04-15T07:46:40Z,2022-04-15T10:04:45.816Z,8285.816
55.729561,12.349121,2022-04-15T10:12:52.390Z,2022-04-15T13:53:27.454Z,13235.064
55.7681776,12.5028807,2022-04-15T14:27:40.526Z,2022-04-15T14:47:47.303Z,1206.777
55.782994,12.523918,2022-04-15T15:02:07.153Z,2022-04-16T10:16:06.342Z,69239.189
55.782994,12.523918,2022-04-16T10:39:23.363Z,2022-04-16T12:25:59.755Z,6396.392
55.7993484,12.453431,2022-04-16T12:48:13.676Z,2022-04-16T22:51:17.660Z,36183.984
55.782994,12.523918,2022-04-16T23:20:54.470Z,2022-04-17T14:37:17.652Z,54983.182
55.782994,12.523918,2022-04-17T14:57:47.925Z,2022-04-18T11:45:12.114Z,74844.189
55.7855742,12.521381,2022-04-18T11:50:33.893Z,2022-04-18T13:31:19.758Z,6045.865
55.782994,12.523918,2022-04-18T13:36:25.826Z,2022-04-18T19:06:05.428Z,19779.602
55.782994,12.523918,2022-04-18T19:28:16.753Z,2022-04-19T10:34:00.174Z,54343.421
55.7855742,12.521381,2022-04-19T10:42:15.769Z,2022-04-19T23:28:43.081Z,45987.312
55.782994,12.523918,2022-04-19T23:34:06.650Z,2022-04-20T13:49:29.016Z,51322.366
55.7855742,12.521381,2022-04-20T13:56:44.416Z,2022-04-20T14:14:57.383Z,1092.967
55.782994,12.523918,2022-04-20T14:29:26.622Z,2022-04-20T14:58:35.935Z,1749.313
55.7855742,12.521381,2022-04-20T15:07:35.305Z,2022-04-20T16:54:23.142Z,6407.837
55.782994,12.523918,2022-04-20T17:04:28.085Z,2022-04-21T07:37:34.016Z,52385.931
55.7855742,12.521381,2022-04-21T07:53:10.647Z,2022-04-21T12:27:35.728Z,16465.081
55.782994,12.523918,2022-04-21T12:32:53.541Z,2022-04-21T13:29:56.125Z,3422.584
55.7855742,12.521381,2022-04-21T13:37:57.750Z,2022-04-21T14:25:16.692Z,2838.942
55.7855742,12.521381,2022-04-21T14:40:22.756Z,2022-04-21T17:45:30.621Z,11107.865
55.782994,12.523918,2022-04-21T17:45:30.621Z,2022-04-21T18:08:49.011Z,1398.39
55.7855742,12.521381,2022-04-21T18:14:07.918Z,2022-04-21T22:17:06.029Z,14578.111
55.782994,12.523918,2022-04-21T22:17:06.029Z,2022-04-22T06:57:56.954Z,31250.925
55.782994,12.523918,2022-04-22T07:13:39.858Z,2022-04-22T07:47:05.016Z,2005.158
55.7855742,12.521381,2022-04-22T07:57:23.645Z,2022-04-22T09:30:08.112Z,5564.467
55.782994,12.523918,2022-04-22T09:39:23.398Z,2022-04-22T10:04:32.267Z,1508.869
55.7855742,12.521381,2022-04-22T10:22:59.489Z,2022-04-22T15:06:41.799Z,17022.31
55.782994,12.523918,2022-04-22T15:06:41.799Z,2022-04-22T15:25:21.316Z,1119.517
55.7855742,12.521381,2022-04-22T15:25:21.316Z,2022-04-22T15:42:40.501Z,1039.185
55.7658333,12.4891667,2022-04-22T15:54:17.114Z,2022-04-22T16:00:58.478Z,401.364
55.7723766,12.474596,2022-04-22T16:07:04.846Z,2022-04-22T23:45:36.396Z,27511.55
55.782994,12.523918,2022-04-23T00:28:50.361Z,2022-04-23T06:02:46.201Z,20035.84
55.7855742,12.521381,2022-04-23T06:13:33.961Z,2022-04-23T10:35:19.060Z,15705.099
55.782994,12.523918,2022-04-23T10:46:45.736Z,2022-04-23T10:52:28.411Z,342.675
55.7855742,12.521381,2022-04-23T10:59:59.087Z,2022-04-23T15:20:28.343Z,15629.256
55.782994,12.523918,2022-04-23T15:30:03.908Z,2022-04-23T15:41:16.456Z,672.548
55.7855742,12.521381,2022-04-23T15:43:58.310Z,2022-04-24T01:53:18.526Z,36560.216
55.7881304,12.5323888,2022-04-24T01:58:20.971Z,2022-04-24T07:05:44.184Z,18443.213
55.782994,12.523918,2022-04-24T07:14:52.345Z,2022-04-24T12:30:40.932Z,18948.587
55.799931,12.4530549,2022-04-24T12:52:27.430Z,2022-04-24T15:38:05.118Z,9937.688
55.782994,12.523918,2022-04-24T15:51:54.692Z,2022-04-24T16:16:17.806Z,1463.114
55.799931,12.4530549,2022-04-24T16:31:24.017Z,2022-04-24T21:24:11.498Z,17567.481
55.782994,12.523918,2022-04-24T21:53:04.046Z,2022-04-25T08:44:17.406Z,39073.36
55.7855742,12.521381,2022-04-25T08:54:50.038Z,2022-04-25T10:09:51.194Z,4501.156
55.782994,12.523918,2022-04-25T10:19:02.200Z,2022-04-25T10:46:16.709Z,1634.509
55.7855742,12.521381,2022-04-25T10:55:52Z,2022-04-25T14:58:03.233Z,14531.233
55.782994,12.523918,2022-04-25T15:07:37.267Z,2022-04-26T07:45:43.720Z,59886.453
55.7855742,12.521381,2022-04-26T07:52:05.606Z,2022-04-26T08:02:32.282Z,626.676
55.782994,12.523918,2022-04-26T08:12:09.920Z,2022-04-26T09:59:13.129Z,6423.209
55.7855742,12.521381,2022-04-26T10:02:50.685Z,2022-04-26T10:41:22.489Z,2311.804
55.7855742,12.521381,2022-04-26T10:51:23.625Z,2022-04-26T14:14:34.135Z,12190.51
55.782994,12.523918,2022-04-26T14:21:47.840Z,2022-04-26T14:57:38.349Z,2150.509
55.7855742,12.521381,2022-04-26T14:57:38.349Z,2022-04-26T19:27:22.205Z,16183.856
55.782994,12.523918,2022-04-26T19:32:38.565Z,2022-04-27T08:37:15.609Z,47077.044
55.782994,12.523918,2022-04-27T08:50:57.552Z,2022-04-27T10:35:04.579Z,6247.027
55.7855742,12.521381,2022-04-27T10:39:02.367Z,2022-04-27T13:06:17.293Z,8834.926
55.782994,12.523918,2022-04-27T13:18:32.550Z,2022-04-27T15:16:20.688Z,7068.138
55.7855742,12.521381,2022-04-27T15:27:39.614Z,2022-04-27T18:37:18.460Z,11378.846
55.782994,12.523918,2022-04-27T18:46:54.116Z,2022-04-27T19:56:58.959Z,4204.843
55.7855742,12.521381,2022-04-27T20:03:58.948Z,2022-04-27T21:04:58.026Z,3659.078
55.782994,12.523918,2022-04-27T21:10:04.427Z,2022-04-28T06:30:41.587Z,33637.16
55.7855742,12.521381,2022-04-28T06:36:34.093Z,2022-04-28T06:59:01.748Z,1347.655
55.7681776,12.5028807,2022-04-28T07:12:21.924Z,2022-04-28T07:15:15.306Z,173.382
55.6749498,12.55961,2022-04-28T07:38:21.754Z,2022-04-28T09:57:50.767Z,8369.013
55.673165,12.56048,2022-04-28T09:59:52.682Z,2022-04-28T10:19:56.128Z,1203.446
55.6749498,12.55961,2022-04-28T10:24:04.700Z,2022-04-28T13:12:06.943Z,10082.243
55.6843285,12.573311,2022-04-28T13:20:16.987Z,2022-04-28T13:25:20.140Z,303.153
55.7855742,12.521381,2022-04-28T14:14:23.584Z,2022-04-28T18:52:02.522Z,16658.938
55.782994,12.523918,2022-04-28T18:56:34.188Z,2022-04-29T10:00:56.780Z,54262.592
55.7855742,12.521381,2022-04-29T10:03:28.592Z,2022-04-29T10:33:14.696Z,1786.104
55.7855742,12.521381,2022-04-29T12:18:13.193Z,2022-04-29T12:49:49.372Z,1896.179
55.782994,12.523918,2022-04-29T13:02:13.647Z,2022-04-29T16:12:05.488Z,11391.841
55.7855742,12.521381,2022-04-29T16:19:07.299Z,2022-04-29T19:23:12.382Z,11045.083
55.782994,12.523918,2022-04-29T19:29:37.858Z,2022-04-29T19:46:50.325Z,1032.467
55.7855742,12.521381,2022-04-29T19:52:35.891Z,2022-04-30T00:18:21.664Z,15945.773
55.7855742,12.521381,2022-04-30T00:38:29.017Z,2022-04-30T02:29:17.898Z,6648.881
55.782994,12.523918,2022-04-30T02:36:21.717Z,2022-04-30T12:27:21.165Z,35459.448
55.7993484,12.453431,2022-04-30T12:51:15.004Z,2022-04-30T21:57:05.796Z,32750.792
55.782994,12.523918,2022-04-30T22:18:41.538Z,2022-05-01T16:06:09.842Z,64048.304
55.77567,12.5206401,2022-05-01T16:16:18.044Z,2022-05-01T16:23:26.601Z,428.557
55.782994,12.523918,2022-05-01T16:35:37.356Z,2022-05-02T07:34:41.933Z,53944.577
55.7855742,12.521381,2022-05-02T07:41:20.460Z,2022-05-02T09:03:00.161Z,4899.701
55.782994,12.523918,2022-05-02T09:07:29.288Z,2022-05-02T12:20:07.324Z,11558.036
55.782994,12.523918,2022-05-02T12:52:54.361Z,2022-05-02T17:01:00.711Z,14886.35
55.7855742,12.521381,2022-05-02T17:04:33.398Z,2022-05-02T17:12:48.895Z,495.497
55.782994,12.523918,2022-05-02T17:17:51.789Z,2022-05-03T09:59:10.867Z,60079.078
55.7855742,12.521381,2022-05-03T10:18:56.472Z,2022-05-03T13:42:45.852Z,12229.38
55.782994,12.523918,2022-05-03T13:52:48.117Z,2022-05-03T15:00:40.468Z,4072.351
55.7855742,12.521381,2022-05-03T15:05:43.985Z,2022-05-03T20:06:41.069Z,18057.084
55.782994,12.523918,2022-05-03T20:11:42.082Z,2022-05-04T09:44:39.687Z,48777.605
55.7855742,12.521381,2022-05-04T09:50:57.952Z,2022-05-04T10:27:05.772Z,2167.82
55.782994,12.523918,2022-05-04T10:40:53.377Z,2022-05-04T13:36:54.868Z,10561.491
55.782994,12.523918,2022-05-04T13:57:00.454Z,2022-05-04T14:39:51.370Z,2570.916
55.7855742,12.521381,2022-05-04T14:44:56.813Z,2022-05-04T20:49:54.402Z,21897.589
55.782994,12.523918,2022-05-04T21:00:19.993Z,2022-05-05T05:50:46.056Z,31826.063
55.7838509,12.5184646,2022-05-05T06:00:48.203Z,2022-05-05T09:13:04.770Z,11536.567
55.782994,12.523918,2022-05-05T09:18:06.599Z,2022-05-05T09:49:07.476Z,1860.877
55.7855742,12.521381,2022-05-05T09:51:08.563Z,2022-05-05T13:07:58.112Z,11809.549
55.7993484,12.453431,2022-05-05T13:30:43.877Z,2022-05-05T18:12:08.505Z,16884.628
55.782994,12.523918,2022-05-05T18:33:05.236Z,2022-05-05T18:46:41.880Z,816.644
55.7855742,12.521381,2022-05-05T18:52:18.401Z,2022-05-06T02:23:39.090Z,27080.689
55.782994,12.523918,2022-05-06T02:33:44.243Z,2022-05-06T05:42:33.932Z,11329.689
55.7855742,12.521381,2022-05-06T05:50:39.448Z,2022-05-06T06:45:12.233Z,3272.785
55.782994,12.523918,2022-05-06T06:53:24.568Z,2022-05-06T09:53:33.307Z,10808.739
55.7855742,12.521381,2022-05-06T10:11:56.678Z,2022-05-06T15:29:42.794Z,19066.116
55.7855742,12.521381,2022-05-06T15:47:37.723Z,2022-05-06T18:55:58.627Z,11300.904
55.782994,12.523918,2022-05-06T19:05:09.869Z,2022-05-07T07:27:18.732Z,44528.863
55.7855742,12.521381,2022-05-07T07:37:29.073Z,2022-05-07T08:45:17.566Z,4068.493
55.782994,12.523918,2022-05-07T08:50:22.207Z,2022-05-07T11:53:03.746Z,10961.539
55.7855742,12.521381,2022-05-07T11:58:09.878Z,2022-05-07T14:01:30.242Z,7400.364
55.782994,12.523918,2022-05-07T14:06:34.279Z,2022-05-08T10:17:29.435Z,72655.156
55.7855742,12.521381,2022-05-08T10:22:36.343Z,2022-05-08T12:45:34.158Z,8577.815
55.782994,12.523918,2022-05-08T12:50:56.318Z,2022-05-08T13:39:50.137Z,2933.819
55.799931,12.4530549,2022-05-08T13:59:51.767Z,2022-05-08T16:15:46.264Z,8154.497
55.782994,12.523918,2022-05-08T16:36:42.611Z,2022-05-08T17:59:07.390Z,4944.779
55.782994,12.523918,2022-05-08T18:19:01.334Z,2022-05-08T21:46:21.308Z,12439.974
55.782994,12.523918,2022-05-08T21:59:26.220Z,2022-05-09T06:47:49Z,31702.78
55.7681776,12.5028807,2022-05-09T07:01:58.313Z,2022-05-09T07:06:12.568Z,254.255
55.7114854,12.5889063,2022-05-09T07:30:11.641Z,2022-05-09T08:08:48.272Z,2316.631
55.7709265,12.506084,2022-05-09T08:41:57.538Z,2022-05-09T09:03:41.362Z,1303.824
55.782994,12.523918,2022-05-09T09:16:00.842Z,2022-05-09T10:11:50.334Z,3349.492
55.7855742,12.521381,2022-05-09T10:15:52.438Z,2022-05-09T11:55:20.377Z,5967.939
55.782994,12.523918,2022-05-09T11:59:31.814Z,2022-05-09T15:36:46.093Z,13034.279
55.782994,12.523918,2022-05-09T15:49:33.531Z,2022-05-09T19:04:46.695Z,11713.164
55.7855742,12.521381,2022-05-09T19:10:49.859Z,2022-05-09T22:01:48.875Z,10259.016
55.782994,12.523918,2022-05-09T22:18:32.587Z,2022-05-10T06:44:54.908Z,30382.321
55.7855742,12.521381,2022-05-10T06:48:34.594Z,2022-05-10T10:25:09.970Z,12995.376
55.782994,12.523918,2022-05-10T10:30:00.654Z,2022-05-10T11:03:58.799Z,2038.145
55.7855742,12.521381,2022-05-10T11:10:01.970Z,2022-05-10T12:17:17.183Z,4035.213
55.782994,12.523918,2022-05-10T12:21:38.418Z,2022-05-10T17:35:27.953Z,18829.535
55.7855742,12.521381,2022-05-10T17:38:55.949Z,2022-05-10T18:52:55.667Z,4439.718
55.782994,12.523918,2022-05-10T18:55:36.600Z,2022-05-10T20:24:33.469Z,5336.869
55.782994,12.523918,2022-05-10T21:03:12.648Z,2022-05-11T11:48:42.307Z,53129.659
55.782994,12.523918,2022-05-11T12:52:41.203Z,2022-05-12T07:09:24.941Z,65803.738
55.7855742,12.521381,2022-05-12T07:13:27.087Z,2022-05-12T16:47:18.111Z,34431.024
55.782994,12.523918,2022-05-12T16:57:18.905Z,2022-05-12T19:42:24.988Z,9906.083
55.7855742,12.521381,2022-05-12T19:46:57.650Z,2022-05-12T22:50:18.656Z,11001.006
55.782994,12.523918,2022-05-12T23:13:35.328Z,2022-05-13T08:42:13.810Z,34118.482
55.7855742,12.521381,2022-05-13T08:46:15.950Z,2022-05-13T09:26:11.809Z,2395.859
55.782994,12.523918,2022-05-13T09:29:32.361Z,2022-05-13T11:58:41.106Z,8948.745
55.7855742,12.521381,2022-05-13T12:04:51.933Z,2022-05-13T14:17:39.849Z,7967.916
55.782994,12.523918,2022-05-13T14:21:42.003Z,2022-05-13T18:41:05.837Z,15563.834
55.7855742,12.521381,2022-05-13T18:45:07.928Z,2022-05-13T22:21:55.854Z,13007.926
55.782994,12.523918,2022-05-13T22:37:08.121Z,2022-05-14T10:10:25.573Z,41597.452
55.782994,12.523918,2022-05-14T10:38:18.237Z,2022-05-14T12:12:59.174Z,5680.937
55.7993484,12.453431,2022-05-14T12:33:08.882Z,2022-05-14T18:10:58.214Z,20269.332
55.782994,12.523918,2022-05-14T18:27:18.155Z,2022-05-15T06:22:13.247Z,42895.092
55.7855742,12.521381,2022-05-15T06:26:20.599Z,2022-05-15T06:40:38.605Z,858.006
55.782994,12.523918,2022-05-15T06:44:41.566Z,2022-05-15T19:50:27.133Z,47145.567
55.782994,12.523918,2022-05-15T20:08:18.101Z,2022-05-16T06:19:24.932Z,36666.831
55.7855742,12.521381,2022-05-16T06:27:32.179Z,2022-05-16T11:23:18.408Z,17746.229
55.782994,12.523918,2022-05-16T11:29:21.595Z,2022-05-16T11:42:37.938Z,796.343
55.771057,12.504943,2022-05-16T11:50:01.290Z,2022-05-16T12:06:25.362Z,984.072
55.77567,12.5206401,2022-05-16T12:12:28.510Z,2022-05-16T12:24:24.587Z,716.077
55.782994,12.523918,2022-05-16T12:28:26.710Z,2022-05-16T14:24:43.664Z,6976.954
55.7855742,12.521381,2022-05-16T14:30:49.532Z,2022-05-16T16:59:44.231Z,8934.699
55.782994,12.523918,2022-05-16T17:03:50.716Z,2022-05-16T17:55:42.819Z,3112.103
55.7855742,12.521381,2022-05-16T17:55:42.819Z,2022-05-16T21:03:52.646Z,11289.827
55.782994,12.523918,2022-05-16T21:18:19.458Z,2022-05-17T06:23:12.865Z,32693.407
55.7855742,12.521381,2022-05-17T06:27:21.664Z,2022-05-17T11:39:36.664Z,18735.0
55.782994,12.523918,2022-05-17T11:45:00.409Z,2022-05-17T17:18:27.605Z,20007.196
55.799931,12.4530549,2022-05-17T17:33:11.178Z,2022-05-17T19:54:46.265Z,8495.087
55.782994,12.523918,2022-05-17T20:09:56.640Z,2022-05-18T08:39:47.533Z,44990.893
55.7855742,12.521381,2022-05-18T08:44:06.200Z,2022-05-18T10:00:00.037Z,4553.837
55.782994,12.523918,2022-05-18T10:04:38.253Z,2022-05-18T15:49:34.393Z,20696.14
55.7855742,12.521381,2022-05-18T15:54:37.250Z,2022-05-18T17:41:29.846Z,6412.596
55.782994,12.523918,2022-05-18T17:46:28.678Z,2022-05-19T06:53:10.770Z,47202.092
55.7855742,12.521381,2022-05-19T06:56:51.688Z,2022-05-19T14:46:11.426Z,28159.738
55.782994,12.523918,2022-05-19T14:46:11.426Z,2022-05-19T16:39:14Z,6782.574
